product_url,product_name,product_price,ratings,number_of_reviews,description,product_description,asin,manufacturer
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0836734P5M4ZFWNR1G2&url=%2FHEROZ-Hammer-Durable-Travel-Laptop%2Fdp%2FB07MGDFT9C%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583830%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26psc%3D1%26smid%3DAGHKR430JFM4U&qualifier=1653583830&id=4954866617152809&widgetName=sp_btf,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & Black),"₹1,199",4.3 out of 5 stars,"6,208","[['Warranty type: Manufacturer, 1 year domestic warranty']]",,,
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0824401U7A0UU4HMRG3&url=%2FFormal-Laptop-Backpack-Charging-Resistant%2Fdp%2FB086X2885R%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583830%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26psc%3D1&qualifier=1653583830&id=4954866617152809&widgetName=sp_btf,"Storm Formal 17"" Laptop Backpack with USB Charging and Dust/Water Resistant bottom","₹1,099",3.9 out of 5 stars,14,"[['17 "" LP Compatibilty - A separate Padded LP compartment for easy access and Maximum protection'], ['USB Charger port'], ['Trolley Sleeve - A trolley sleeve at the back to slide it on to your Luggage Trolley'], ['Front Pocket - An easy access front pocket to store your essentials'], ['Bottle Holder - Side Pocket to hold your water Bottle'], ['Organiser - A organiser compartment to keep all your belongings arranged'], ['Water resistant'], ['Dust & Water Resistant PU Fabric on the bottom - The Pu Fabric on the bottom keeps your belongings safe from water/Dust when it is placed on the ground.'], ['USB Charging Port - The charging port ensures your devices are always powered on and helps you stay connected on the go']]",,B086X2885R,Safari
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A05605223KSTRYHA5X2V3&url=%2FMokobara-Transit-Backpack-Laptop-Sunray%2Fdp%2FB09V7R98XC%2Fref%3Dsr_1_17_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583832%26sprefix%3Dba%252Caps%252C283%26sr%3D8-17-spons%26psc%3D1&qualifier=1653583832&id=4670564543603509&widgetName=sp_atf_next,Mokobara The Transit Backpack Laptop Bag for Men and Women,"₹5,161",4.2 out of 5 stars,32,"[['Care Instructions: Wipe with Damp Cloth'], ['Incredible functionality with a sleek minimalist design.'], ['Crafted with durable, water-resistant materials and premium zippers.'], ['Front compartment houses a retractable key holder, cardholder, pen pockets, slip pockets and a zipper pocket.'], ['Separate tech compartment with 5 pockets at the back to hold your laptop, ipad, books and chargers securely.'], ['Fits upto 16 inches of laptop & a large tablet/ipad.']]",,B09V7R98XC,"Designed By Mokobara Lifestyle Private Limited, Bangalore."
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A098662714BMIYJ5U3FJ3&url=%2FWORLDSTAR-Bilbo-Black-Navy-Blue%2Fdp%2FB08LNSBHKX%2Fref%3Dsr_1_18_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583832%26sprefix%3Dba%252Caps%252C283%26sr%3D8-18-spons%26psc%3D1&qualifier=1653583832&id=4670564543603509&widgetName=sp_atf_next,WORLDSTAR Bilbo Bag 33L Black & Navy Blue,₹549,,,"[['Spacious and durable laptop backpack for school /college and travel. Easily accommodate 15.6 inch laptop. Size: 47 cm X 32 cm X 25 cm: 35'], ['This “MAKE IN INDIA” Product features 2 large zippered compartments, 1 vertical highlighted long zip pocket at front, 2 water bottle /umbrella pockets, Top padded Handle for comfort. Front compartment has space for keeping Tiffin box or Easy access to wallet / key chains/ stationary and second compartment is good for documents and books.'], ['Its ergonomics design makes you forget the load you are carrying, well-padded adjustable shoulder straps and padded breathable mesh Back Panel ensure ease of carrying. Top padded handles is provided for extra comfort.'], ['Two and Third compartment are very spacious for keeping long Books, files, binders and spacious enough to hold your Travel / Trip cloths. Last compartment has well-padded LAPTOP section. Cushioned laptop pocket keep your laptop securely tight and protected while you are on the move'], ['Front compartment has space for keeping Tiffin box or Easy access to wallet / key chains/ stationary and second compartment is good for documents and books.']]",,B08LNSBHKX,WORLDSTAR
https://www.amazon.in/ADISA-BP005-Weight-Casual-Backpack/dp/B07F3X45WZ/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1653583832&sprefix=ba%2Caps%2C283&sr=8-19,ADISA Light Weight Laptop Backpack 32 Ltrs,₹549,4.0 out of 5 stars,"4,438",[['Adjustable Shoulder Handles / 2 Bottle holders / Padded Handle / Reflector Logo']],,B07F3X45WZ,ADISA
https://www.amazon.in/Fur-Jaden-Rucksack-Backpack-BM43_Blue/dp/B07PS38XSP/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1653583832&sprefix=ba%2Caps%2C283&sr=8-20,Fur Jaden Hiking Camping Rucksack Casual 10 Ltrs Blue Casual Backpack,₹249,3.6 out of 5 stars,"5,940","[['Ideal For - Men, Women and Children of all age groups. Can be used for Hiking, Trekking or as a Casual Backpack for Daily Commute'], ['Small Size - Please note this is a small sized backpack and we request you to see Mannequin Image before ordering to understand size.'], ['Dimension and Capacity - 10L Backpack. Dimensions - 23 x 39 x 10 CM (L x H x W).'], ['The backpack features a sleek and ergonomic design with a balanced weight distribution. This makes this product a suitable alternative to bulky and unsightly backpacks. The compact design of this backpack helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease.'], ['Warranty - 6 Month Warranty Against Manufacturing Defects. 10 Days No Questions Asked Return Policy']]",,B07PS38XSP,Fur Jaden
https://www.amazon.in/POLESTAR-Vintage-Laptop-Backpack-bagpack/dp/B081GSQ9D9/ref=sr_1_21?crid=2M096C61O4MLT&keywords=bags&qid=1653583832&sprefix=ba%2Caps%2C283&sr=8-21,"POLESTAR Vintage 32 L College/ School/ Office/ Casual/ Travel Backpack with 15.6"" laptop compartment, suitable for both men & women,1 year warranty",₹619,4.0 out of 5 stars,"5,610","[['✅DIMENSIONS: 32 Cm x 20 Cm x 44 Cm, CAPACITY: 32 Litres'], ['✅NUMBER OF COMPARTMENTS: 2 full size compartments, 1 front zippers & 2 side pockets, LAPTOP COMPARTMENT: Padded laptop compartment with elasticated strap lock, LAPTOP SIZE: 13 to 15 inches'], ['✅MATERIAL: Polyester & Faux Leather, COLOR: Black'], ['✅SPECIAL FEATURES: Ergonomic design, lightweight, padded breathable mesh back with adjustable S-Curved shoulder straps which protects the backbone and help to relieve stress on shoulders, smooth & durable zippers, padded haul loop, 2 bottle/ umbrella easy access pockets, 1 front stationary pockets'], ['✅CONSUMER: Suitable for men, women, students, boys & girls, can be used as school, college, office or day travelling backpacks, WARRANTYy: 12 Months, Make in India product']]",,B081GSQ9D9,No
https://www.amazon.in/DEfANZO-Polyester-Adjustable-Expendable-Compartments/dp/B09NGY36DC/ref=sr_1_22?crid=2M096C61O4MLT&keywords=bags&qid=1653583832&sprefix=ba%2Caps%2C283&sr=8-22,"DEfANZO 30L 15.6"" Polyester College Teen Casual Laptop Bags/Backpack for Men with Adjustable Strap Expendable with 3 Compartments",₹399,4.2 out of 5 stars,10,"[['“COMPATIBLE WITH 15.6 INCH LAPTOP”: The DEfANZO Backpack fits up to 15.6 inch laptop. Dimensions: 34cm x 15cm x 45.5cm; Weight: 440g'], ['The DEfANZO: HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This backpack features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items.'], ['The DEfANZO :CONVENIENT TRAVEL"" Adjustable shoulder strap and padded laptop compartment together with a quilted back panel make it comfortable for all-day use.'], ['The DEfANZO :CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick access zippered front pocket for added storage. A quilted back panel make it comfortable for all-day use.'], ['The DEfANZO :HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for school, travel and outdoor activities. The perfect backpack for those needing stylish all-day protection for their laptop.']]",,B09NGY36DC,Luggage Tourister
https://www.amazon.in/Genie-Miami-litres-Casual-Backpack/dp/B07SRGQ2R4/ref=sr_1_23?crid=2M096C61O4MLT&keywords=bags&qid=1653583832&sprefix=ba%2Caps%2C283&sr=8-23,"Genie Miami Casual Backpacks for Women, 14 inch, Stylish and Trendy College backpacks for girls, Water Resistant and Lightweight Mini Bags . Latest collection (Rose)",₹638,4.4 out of 5 stars,707,"[['Outer Material : Nylon, Color: Pink, Water Resistant'], ['Dimensions: 29x35.5x13 cm (LxWxH), Capacity: 13 Litres, Number of compartments: 1, Tablet Sleeve: Yes'], ['Warranty: 12 months manufacturer warranty, Weight: 355 gms'], ['Quick Access Front Pocket, One side Pocket, Fully Lined; Feather Light'], ['Closure Type: Zipper; Special Features: Back Padding; Age Range Description: Adult'], ['Spacious compartment, Tablet Sleeve']]",,B07SRGQ2R4,Safari
https://www.amazon.in/Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/ref=sr_1_24?crid=2M096C61O4MLT&keywords=bags&qid=1653583832&sprefix=ba%2Caps%2C283&sr=8-24,DEIN KLEIDER Men's Nylon Messenger Bag,₹281,3.9 out of 5 stars,"2,475","[['ERGONOMIC DESIGN: This ergonomic bag features zippered security pockets in the front, back and main compartment. The front pockets can be used to hold personal items like identification cards, keys and more while the extra pocket located in the back can be used for the storage of sleek items like mobile devices. The main storage pocket also has enough room to hold your gadgets, small water bottle cables, chargers etc. This bag can fit tablets and devices with screen sizes of up to 10.5.'], ['WATER, DIRT & SLASH RESISTANT: This cross body bag by Dein Kleider is ideal for people who are adventurous and always on the go. Its padded storage is resistant to water, dirt and even a slash by sharp objects, so you dont have to worry about anything. This bag is durable and heavy duty, ensuring that your gadgets and valuables are safely stored.'], ['CRAFTED IN INDIA: Dein Kleider cross body sling is crafted with perfection by professional Indian artisans in an elegant style that makes your presence truly class apart. Its an ideal companion for a comfortable all day carry to school/college, malls, morning walk, office and meetings. It can also be easily used as travel accessory for a train or bus journey.'], ['Outer Material Type: Nylon']]",,B084ZHP97M,
https://www.amazon.in/Aavishkar-Polyster-Weight-Laptop-Backpack/dp/B08DLL3794/ref=sr_1_25?crid=2M096C61O4MLT&keywords=bags&qid=1653583832&sprefix=ba%2Caps%2C283&sr=8-25,Truvic Polyster Black Light Weight Laptop Bag 30 ltrs Laptop Backpack for Upto 15.6 inch Laptop (Black),₹440,3.4 out of 5 stars,526,"[['Made from Polyster material with light weight. Capacity 30 ltrs. Demension (LxWxH) (13x6.5x19) inch.; 2 Spacious compartments for your notebook, Book, Files, Documents with front pocket organizer in which Pen, Mobile, Keychain, Wallet, Pen drive and other little accessories can easily carried out. Side pocket can hold 1 ltr water bottle.'], ['Back compartment is well consigned laptop compartment with padding for up to 15.6” laptop. Cushioned laptop compartment provide premium comfort and securable for your laptop.'], ['Featuring well cushioned padded handles & shoulder strap. Excellent and stylish designing with light weight. Easy to carry with spacious & enough for your daily use.'], ['Used for – Laptop Bag, 15.6” laptop bag, Laptop bag pack, Laptop bags for men and women, school bags, collage bags, casual bag, bagpacks, tuition, office as well as your daily use.'], ['Age Range Description: Adult']]",,,
https://www.amazon.in/Backpack-Fashion-Computer-Business-Black-BlueZip/dp/B08R7J19R8/ref=sr_1_26?crid=2M096C61O4MLT&keywords=bags&qid=1653583832&sprefix=ba%2Caps%2C283&sr=8-26,Wooum 15.6 inch Laptop Bag Backpack Fashion Rucksack Casual Student School Bag Computer Bag College Bag Office Bag Business Bag Unisex Travel Backpack,₹426,4.0 out of 5 stars,"1,161","[['15.6 Laptop backpack comes with One main Compartment , One Front Compartment for accessories such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.'], ['Adjustable shoulder strap and padded laptop compartment together with a quilted back panel make it comfortable for all-day use. Features Water bottle holder, water resistant, zippered front pocket, reflective elements, foam padded laptop compartment; Compact and Easy to Carry: Being lightweight, this bag can be comfortably carried with the handle'], ['The padded interior helps protect notebooks and important items. Quick access zippered front pocket for added storage. A quilted back panel make it comfortable for all-day use. Yet lightweight protective cushioning to ensure your laptop will remain safe from drops, bumps, dents, scratches and spills, like the car airbag'], ['Bag is perfect to carry laptops notebook up to 15.6 inch include 2019 New MacBook Pro 16 , MacBook Pro (Retina) 15, and other 14-15.6 inch Dell XPS / HP; Style Name: Rucksack']]",,B08R7J19R8,wooum
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A00872242FNV7YAOADPXP&url=%2FSafari-45L-21-OB-BLK%2Fdp%2FB07BZ5VC4H%2Fref%3Dsr_1_27_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583832%26sprefix%3Dba%252Caps%252C283%26sr%3D8-27-spons%26psc%3D1&qualifier=1653583832&id=4670564543603509&widgetName=sp_mtf,Safari 45 Ltrs Black Large/Travel/Office Laptop Backpack (Seek 45L 21 OB BLK),"₹2,269",4.5 out of 5 stars,"3,309","[['Laptop Compatibility: Yes, Laptop Size: 17 inches'], ['Outer Material: Polyester, Color: Black'], ['Weight: 1.20 grams; Dimensions: 53 cms x 32 cms x 27 cms (LxWxH)'], ['Number of compartments: 1; Warranty type: Manufacturer; 18 months'], ['Closure Type: Zipper; Special Features: Back Padding; Pocket Description: Utility Pocket; Age Range Description: Adult']]",,B07BZ5VC4H,No
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0700452TDHKLGWHI53U&url=%2FGenie-Flamenco2-Backpack-Compatible-Resistant%2Fdp%2FB08YF1XJXY%2Fref%3Dsr_1_28_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583832%26sprefix%3Dba%252Caps%252C283%26sr%3D8-28-spons%26psc%3D1&qualifier=1653583832&id=4670564543603509&widgetName=sp_mtf,"Genie Flamenco2 Casual Backpacks for Women, 16 inches, Stylish and Trendy College backpacks for girls, Water Resistant and Lightweight Mini Bags . Latest Collection (Sky Blue)",₹679,4.4 out of 5 stars,489,"[['""Outer Material : Nylon Twill Colour : Sky blue The backpack is LIGHT WEIGHT yet strong enough to hold your supplies. The superior quality NYLON TWILL material lends a beautiful shine and soft feel to the backpack.""'], ['Dimensions (in cms): 34x14.5x40.5 Capacity: 20 Litres Weight: 400 grams Fully Lined for extra strength WATER RESISTANT : YES Warranty: 12 months manufacturer warranty'], ['NUMBER OF COMPARTMENTS : 1 Spacious compartment to keep your essentials like textbooks, stationary, lunchbox etc. ONE SIDE POCKET : The backpack provides 1 exterior full fabric side pocket for holding water bottle,clipping pens or pencil or storing other items.'], ['LAPTOP COMPARTMENT to accommodate laptop upto 15.6 inches'], ['1 FRONT POCKET :It comes handy in keeping boarding pass tickets, mobile phone, earphone, cards,cash etc.'], ['; ERGONOMIC BACK & SHOULDER STRAPS that gives extra spine and shoulder support and helps in minimizing the load'], ['Age Range Description: Adult; Closure Type: Zipper']]",,B08YF1XJXY,Safari
https://www.amazon.in/Rucksack-Travel-Backpack-Trekking-Compartment/dp/B07YDGQQN5/ref=sr_1_29?crid=2M096C61O4MLT&keywords=bags&qid=1653583832&sprefix=ba%2Caps%2C283&sr=8-29,"Fur Jaden 55 LTR Rucksack Travel Backpack Bag for Trekking, Hiking with Shoe Compartment",₹799,4.2 out of 5 stars,"4,905","[['Large sized black and grey colour trekking rucksack for men and women for travel use as well as for trendy college and school students. Huge compartment size that can fit upto several pairs of clothes with ease with separate pocket for shoes. Multiple pockets for other accessories and water bottle'], ['External clips to hold a yoga mat on the backside available with this rucksack. Also available on both sides of the rucksack are additional clips which can be used to carry camera stands as well as other climbing equipments'], ['The rucksack features a sleek and ergonomic design with a balanced weight distribution through its shoulder straps and waist straps. This makes this product a suitable alternative to bulky and unsightly rucksacks. The compact design of this trekking bag helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease'], ['Capacity: 55 L ; weight: 700 grams; dimensions: 35 cms x 25 cms x 65 cms (LxWxH); 1 Year manufacturer warranty against defects'], ['Lining Description: Polyester; Special Features: Back Padding; Pocket Description: Utility Pocket; Style Name: Rucksack Backpacks; Closure Type: Zipper; Age Range Description: Adult; Color Name: Black Grey']]",,B07YDGQQN5,Fur Jaden
